id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,lo_ci,up_ci,or,or_lci95,or_uci95,pval,p_fdr
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302830,Right-hemisphere limbic network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302830,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0231881328928901,0.045000233,-0.065012325,0.11138859,1.023459068,0.937055914,1.1178292,0.98006925,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302833,Right-hemisphere limbic network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302833,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,-0.002275847,0.032056066,-0.065105737,0.060554043,0.997726741,0.936968386,1.062425013,0.996597249,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302835,Right-hemisphere control network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302835,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0886907434001146,0.030400913,0.029104954,0.148276533,1.092742666,1.029532642,1.159833584,0.293905248,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302836,Right-hemisphere control network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302836,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,-0.005906751,0.031982585,-0.068592618,0.056779116,0.99411066,0.933706978,1.058421996,0.98006925,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302837,Right-hemisphere control network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302837,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,-0.002184132,0.035236865,-0.071248387,0.066880122,0.997818251,0.931230558,1.069167301,0.996597249,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302838,Right-hemisphere control network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302838,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,-0.01834785,0.033137802,-0.083297942,0.046602243,0.981819447,0.920076976,1.047705194,0.98006925,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302839,Right-hemisphere control network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302839,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0714951010236244,0.032523833,0.007748388,0.135241814,1.074112889,1.007778485,1.144813582,0.678510888,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302841,Right-hemisphere control network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302841,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,11,0.0239181309973836,0.032129729,-0.039056137,0.086892399,1.024206464,0.961696721,1.090779304,0.98006925,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302842,Right-hemisphere control network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302842,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0450041119157036,0.03294271,-0.0195636,0.109571823,1.046032161,0.980626526,1.115800209,0.964621048,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302843,Right-hemisphere default mode network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302843,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0599695370122115,0.029546422,0.00205855,0.117880524,1.0618042,1.00206067,1.12510968,0.723950101,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302847,Right-hemisphere default mode network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302847,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0675888511759958,0.032300273,0.004280315,0.130897387,1.069925319,1.004289489,1.139850812,0.723950101,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302848,Right-hemisphere default mode network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302848,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0289589506859466,0.03767686,-0.044887694,0.102805596,1.029382338,0.956104852,1.108275934,0.971043193,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302850,Right-hemisphere default mode network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302850,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0371940064046474,0.034465265,-0.030357912,0.104745925,1.037894359,0.970098262,1.110428442,0.964621048,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302851,Left-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302851,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0779727420794826,0.027974892,0.023141954,0.13280353,1.08109319,1.023411807,1.142025602,0.351068501,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302852,Cross-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302852,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.048460847055196,0.037074268,-0.024204718,0.121126412,1.049654274,0.976085867,1.128767593,0.964621048,0.05
ukb-ppp-EGFR-OID20319,ebi-sc206-GCST90302853,Right-hemisphere white-matter structural connectivity || id:ebi-sc206-GCST90302853,EGFR_P00533_OID20319_v1_Cardiometabolic || id:ukb-ppp-EGFR-OID20319,Inverse variance weighted,12,0.0854945011536822,0.028510836,0.029613263,0.141375739,1.089255572,1.030056096,1.151857364,0.279298436,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302649,Left-hemisphere visual network to left-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302649,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.070399676,0.029495919,-0.128211678,-0.012587674,0.932021239,0.879667153,0.987491219,0.547109953,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302650,Left-hemisphere visual network to left-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302650,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.021753025,0.039040563,-0.098272529,0.054766479,0.978481866,0.906401849,1.056293919,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302651,Left-hemisphere visual network to left-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302651,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.024039504,0.029424396,-0.081711319,0.033632311,0.976247143,0.921537951,1.034204272,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302652,Left-hemisphere visual network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302652,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.008844636,0.028353569,-0.06441763,0.046728358,0.991194363,0.937613342,1.047837334,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302653,Left-hemisphere visual network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302653,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.032623003,0.037111153,-0.105360862,0.040114857,0.967903388,0.899999688,1.040930325,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302654,Left-hemisphere visual network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302654,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.009763269,0.025622315,-0.059983007,0.040456468,0.990284237,0.941780537,1.04128598,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302655,Left-hemisphere visual network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302655,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.009021003,0.036705993,-0.08096475,0.062922743,0.991019564,0.9222262,1.064944562,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302657,Left-hemisphere visual network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302657,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.036304354,0.028638276,-0.092435374,0.019826666,0.964346746,0.911708129,1.02002452,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302659,Left-hemisphere visual network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302659,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.000859178263697017,0.034928164,-0.067600024,0.06931838,1.000859547,0.93463423,1.071777388,0.996597249,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302662,Left-hemisphere visual network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302662,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.046753575,0.028723389,-0.103051418,0.009544267,0.954322537,0.902080589,1.009589959,0.88175415,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302664,Left-hemisphere visual network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302664,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.016343956,0.028626861,-0.072452603,0.039764691,0.983788881,0.93010983,1.040565891,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302665,Left-hemisphere visual network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302665,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.009588802,0.031790237,-0.071897666,0.052720062,0.990457024,0.930626126,1.054134512,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302666,Left-hemisphere visual network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302666,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.021483752,0.029065539,-0.078452209,0.035484705,0.97874538,0.924546244,1.036121801,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302667,Left-hemisphere visual network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302667,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0146763745759881,0.027205835,-0.038647063,0.067999812,1.014784601,0.962090207,1.070365107,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302668,Left-hemisphere visual network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302668,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.040062756,0.028005471,-0.094953478,0.014827967,0.960729146,0.909415241,1.014938447,0.938339164,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302669,Left-hemisphere somatomotor network to left-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302669,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.019911509,0.027478788,-0.073769934,0.033946916,0.980285416,0.928885374,1.034529688,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302670,Left-hemisphere somatomotor network to left-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302670,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.02361004,0.027499515,-0.077509089,0.030289009,0.976666496,0.925418613,1.030752387,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302673,Left-hemisphere somatomotor network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302673,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.022726837,0.02760094,-0.076824679,0.031371005,0.977529472,0.926052196,1.031868261,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302676,Left-hemisphere somatomotor network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302676,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0239754597301179,0.025757277,-0.026508804,0.074459723,1.024265182,0.97383947,1.077301952,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302678,Left-hemisphere somatomotor network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302678,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.008694545,0.02605354,-0.059759482,0.042370393,0.991343144,0.941991072,1.043280831,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302680,Left-hemisphere somatomotor network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302680,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00108635576210639,0.030946726,-0.059569226,0.061741938,1.001086946,0.942170308,1.063687812,0.996597249,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302681,Left-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302681,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.019078435,0.028938794,-0.075798472,0.037641602,0.981102407,0.927003005,1.038359021,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302682,Left-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302682,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.011443486682952,0.028449705,-0.044317935,0.067204908,1.011509214,0.956649757,1.069514608,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302683,Left-hemisphere somatomotor network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302683,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.015471823,0.027363633,-0.069104543,0.038160897,0.984647251,0.933229112,1.038898376,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302684,Left-hemisphere somatomotor network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302684,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.035879791,0.04187169,-0.117948305,0.046188722,0.964756259,0.888741995,1.047272035,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302685,Left-hemisphere somatomotor network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302685,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0135877936448177,0.027237666,-0.039798031,0.066973619,1.013680527,0.960983508,1.069267269,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302686,Left-hemisphere somatomotor network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302686,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.00111868826584273,0.027288159,-0.052366104,0.054603481,1.001119314,0.948981377,1.056121759,0.996597249,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302687,Left-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302687,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0235747051567943,0.037152489,-0.049244174,0.096393584,1.023854785,0.95194866,1.10119239,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302688,Left-hemisphere somatomotor network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302688,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0367578239335535,0.03744093,-0.036626398,0.110142046,1.037441747,0.964036234,1.116436645,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302691,Left-hemisphere dorsal attention network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302691,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0148395995887819,0.028344449,-0.04071552,0.070394719,1.014950253,0.960102221,1.072931604,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302693,Left-hemisphere dorsal attention network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302693,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,-0.005199159,0.025931402,-0.056024707,0.045626389,0.994814333,0.945515775,1.046683285,0.98006925,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302694,Left-hemisphere dorsal attention network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302694,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0270924368621586,0.028343822,-0.028461454,0.082646327,1.027462774,0.971939758,1.086157596,0.964621048,0.05
ukb-ppp-GDF15-OID20251,ebi-sc206-GCST90302695,Left-hemisphere dorsal attention network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302695,GDF15_Q99988_OID20251_v1_Cardiometabolic || id:ukb-ppp-GDF15-OID20251,Inverse variance weighted,6,0.0301929065369458,0.027238492,-0.023194537,0.08358035,1.030653335,0.977072388,1.087172566,0.964621048,0.05
