outcome,Trend,category,b_APOMO95445,pval_APOMO95445,b_CD276,pval_CD276,b_Dementia ,pval_Dementia ,b_Dementia in Alzheimer disease ,pval_Dementia in Alzheimer disease ,b_Dementia in other diseases classified elsewhere ,pval_Dementia in other diseases classified elsewhere ,b_EGFRP00533,pval_EGFRP00533,b_GDF15Q99988,pval_GDF15Q99988,b_GHRLQ9UBU3,pval_GHRLQ9UBU3,b_LGALS4P56470,pval_LGALS4P56470,b_Unspecified dementia ,pval_Unspecified dementia ,b_Vascular dementia ,pval_Vascular dementia ,b_demenitameta,pval_demenitameta,pval_anycause
GCST90001948.tsv_cleaned,immune cell,3,0.163967065671524,0.113560972147568,-0.11829036,0.308931990500059,0.0215735843284155,0.0873201891027627,0.0445948992101707,0.0079504398730797,-3.87E-05,0.998933770251207,0.0928589767448268,0.554450931760708,0.110082422574906,0.340099843372374,-0.037951526,0.846036401500181,0.0601063771419829,0.640942807178776,0.0364480535390633,0.104036643155168,0.0288396388339778,0.178495943083679,0.0232264259523635,0.917124005679017,0.0079504398730797
GCST90001949.tsv_cleaned,immune cell,3,0.166566862080617,0.106756465817035,-0.065040094,0.586333268636959,0.0199000161018757,0.210311622112804,0.0443615988041728,0.0243764659972765,0.0081693813975506,0.778241912272718,0.0288507985294986,0.853933596159467,0.109496873344559,0.31436986626843,-0.012418789,0.950257681225258,0.115800638052019,0.324730992980259,0.0323182888944703,0.173891464631169,0.0201638476401198,0.310942990900519,-0.073761596,0.714393689684346,0.0243764659972765
GCST90001950.tsv_cleaned,immune cell,3,0.23197660232271,0.0458165066219037,-0.145712509,0.209014457751484,0.026483149214029,0.335540517237575,-0.048447539,0.388282201044707,-0.00137067,0.973592967452674,0.0153066315760768,0.932712339411074,0.266972475257851,0.0329726933647124,0.155762844289436,0.37807184445896,-0.151725181,0.264865884396558,0.0456877622455419,0.0986369864598154,0.0274645153085383,0.444148330634631,0.0436876124729549,0.889195629824202,1
GCST90001951.tsv_cleaned,immune cell,3,0.142907386811377,0.233913382104116,-0.100684813,0.426311835477584,0.0223414734542511,0.171969169235753,0.0526051215371037,0.0145173701042187,-0.004427575,0.898157260911006,0.0080628680012098,0.961493794684264,0.103118415746274,0.50219981192231,-0.109558681,0.563828809529471,0.0013043787533446,0.992088774825412,0.0330979905315587,0.262318951676695,0.0212423526980692,0.370635539745948,0.130764960357067,0.61962437960682,0.0145173701042187
GCST90001952.tsv_cleaned,immune cell,3,0.181659823023482,0.0867691940342954,-0.03247052,0.798329846233932,0.0227742174553546,0.178098396564338,0.0515821025849714,0.0096709952378098,0.00236837700739,0.93700801467246,0.104048344221579,0.521466192492046,-0.039489369,0.724692575766996,-0.013486157,0.941429791277234,0.05879437520673,0.637763424890733,0.0395273814868295,0.0204076585158258,0.0211834979166643,0.333920037542191,-0.065179817,0.804164012158543,0.0096709952378098
GCST90001953.tsv_cleaned,immune cell,3,0.194743634770024,0.0681150428997276,-0.071565705,0.541424031167222,0.0219173299347531,0.032894652161875,0.0512841728087346,0.0058822341282735,0.0179806589986169,0.582470796410378,0.0233109776257888,0.887930198840376,0.0206210660303167,0.853684711262942,0.0846277387656919,0.625811959880301,0.0810095838505424,0.504475615706185,0.0410062722471037,0.0157316961300879,0.023726191583541,0.468379885156432,-0.003006026,0.985829626982511,0.0058822341282735
GCST90001954.tsv_cleaned,immune cell,3,0.198049971845973,0.0619713332798267,-0.069751643,0.560759356171346,0.0203302085991468,0.049421524802507,-0.033769457,0.365812268752033,0.0166291964434117,0.614740509285277,0.0168147158015651,0.918693816698388,0.0252735633696733,0.821447926284025,0.0877408913991927,0.606965671001997,0.0697368897058733,0.566513605943898,0.032762803633261,0.0558701894672318,0.025735149465767,0.451911910185988,0.0316167987116227,0.854557159224656,0.049421524802507
GCST90001955.tsv_cleaned,immune cell,3,0.209624658217243,0.0479286664613578,-0.099204382,0.354658428906047,0.0220799239987848,0.0500933498365057,-0.016761759,0.70358694308529,0.012675605890161,0.728373977399692,0.105723025647543,0.520465549901778,0.0585455453536108,0.602065113630644,0.0997061086265597,0.579372104411787,0.0103194196186321,0.932395080325482,0.0361837749516884,0.041306128034901,0.0381138451540251,0.151128571170103,0.0262671741473143,0.890507696790914,0.041306128034901
GCST90001956.tsv_cleaned,immune cell,3,0.167278458047286,0.113719458331608,-0.137414813,0.246615271253642,0.0219651710342062,0.106685942506321,0.0485572119308401,0.0019058385012209,0.0065949714490434,0.812928061615499,0.0487189896517569,0.763114508806895,0.0201866125642038,0.867357832729727,0.0200509864644412,0.9181890327708,0.149190013080905,0.21900604352197,0.0299332928242339,0.19720570048286,0.018968505434835,0.321077314110162,-0.038848288,0.832927869880932,0.0019058385012209
GCST90001957.tsv_cleaned,immune cell,3,0.162068323109151,0.126140557772836,-0.120623271,0.31387461303685,0.0218971621121759,0.105671361137508,0.0483050306934479,0.0019285166492485,0.006773862776876,0.807033288589437,0.0767120397520966,0.635268130416491,0.0139034805002647,0.902201618941158,0.0146856342007605,0.939054883730891,0.136058373516027,0.263250030786041,0.0297369289810628,0.198307769337879,0.018766450222986,0.323910955743392,-0.038692103,0.832932856868263,0.0019285166492485
GCST90001958.tsv_cleaned,immune cell,3,0.0280975727229052,0.729310440949881,0,1,0,1,0,1,0,1,0.271502532520885,0.0215951809642818,-0.112402732,0.53101816504562,-0.218848322,0.0597273405169035,0.126138984126823,0.392119731065878,0,1,0,1,0,1,1
GCST90001959.tsv_cleaned,immune cell,3,0.0601945350690438,0.480343562126189,0.0871816107410589,0.434036923421677,-0.075126099,0.0922905465625993,-0.056189019,0.452131750391769,0.208049552880169,0.18134855359189,0.0333617732499049,0.77418292936108,-0.167437727,0.0393316442985518,-0.058464326,0.608502593460317,0.133443338965827,0.124640878277247,-0.0660666,0.454136107374681,-0.025660912,0.809514646105993,0.711457511347247,0.0003932791409508,0.0003932791409508
GCST90001960.tsv_cleaned,immune cell,3,-0.063406839,0.406425984913821,0,1,0,1,0,1,0,1,0.0688209487715852,0.570221651070815,-0.128322953,0.14006256350122,0.0790262904504967,0.492946706008418,0.150690965749979,0.0859376252838814,0,1,0,1,0,1,1
GCST90001961.tsv_cleaned,immune cell,3,0.0567063770452122,0.471662832699375,0.0956852686630412,0.323772217261706,-0.004170004,0.754970559630408,0.0103223872633474,0.645512165450041,-0.061750042,0.184226465643168,0.0751059967569383,0.567910947215327,-0.00845612,0.918585624788598,0.094167406985457,0.424163948637116,-0.046383344,0.605738342865665,0.0378836582419078,0.151368379305073,-0.001482183,0.962820891491764,1.56736389193142,0.0001806761299641,0.0001806761299641
GCST90001962.tsv_cleaned,immune cell,3,-0.082666776,0.267944296161947,0.0173116030801351,0.828496327833384,0.0049807384711305,0.893528821053724,-0.045294177,0.470411566709378,0.218907664107454,0.0906642282298126,0.0590408730574975,0.648209739550943,-0.160475717,0.0414920248139021,0.0026969834091671,0.980835932409522,0.0877221775278951,0.30501850869842,-0.046267931,0.528604052043741,0.0373704275958614,0.727014925960335,0,1,1
GCST90001963.tsv_cleaned,immune cell,3,-0.03026534,0.697938427563524,0.0841046186940416,0.406697323076568,-0.042697794,0.379172148558417,-0.005731126,0.916769428993162,0.032559863997283,0.728530509268389,0.0470628220264887,0.733359741617467,0.0677029733437485,0.446463084059092,0.123106250083688,0.396468413653656,0.0508607083141135,0.597940742963821,-0.110121147,0.176147722218253,0.0241409395077316,0.736483106674864,-1.048727223,0.156631414622905,1
GCST90001964.tsv_cleaned,immune cell,3,-0.053014971,0.562766442827976,-0.031296528,0.73868672240084,-0.058992545,0.504877876725504,-0.058126977,0.385711780207026,0.0967661198370219,0.680163476295683,-0.069837032,0.594289853677905,-0.098658581,0.393532938764642,-0.309484124,0.025709410500643,-0.168150033,0.0749468629128474,-0.030884804,0.748429093795615,-0.026589446,0.779839009428934,-0.629047488,0.203012565554257,1
GCST90001965.tsv_cleaned,immune cell,3,0.0020923504369961,0.981604145170012,0.0511281620161848,0.620531699306874,-0.025122536,0.715162986811546,-0.044719322,0.620448577600996,0.106104498861805,0.568970864596807,0.151345951794251,0.210017082772578,0.0360929322765198,0.665498475390802,-0.167703229,0.161933202599854,0.0583588069824742,0.540962369713046,-0.096977304,0.426850457383463,0.0185344535059523,0.884045449403889,0.08873279933351,0.850022098916152,1
GCST90001966.tsv_cleaned,immune cell,3,-0.02680358,0.755915987574545,0,1,0.0240600031412217,0.592785946738567,0.0057532016962044,0.930140609117022,-0.27068889,0.0459445877254344,-0.008337001,0.947732214050211,-0.034597516,0.684162832827997,0.122071229194269,0.330854027513013,-0.153515828,0.0957096074100128,0.0127092938308966,0.869239811565714,0.112037778633584,0.22859281700456,0.0616243491734219,0.897913712303306,0.0459445877254344
GCST90001967.tsv_cleaned,immune cell,3,-0.040661988,0.592089940937889,-0.05679063,0.468218015360034,0,1,0,1,0,1,0.243430357219935,0.0377481324680545,-0.044503811,0.617553922172252,-0.198230043,0.135500550052207,0.099406448370092,0.349134508381389,0,1,0,1,0,1,1
GCST90001968.tsv_cleaned,immune cell,3,0.0189216229837084,0.802433133395928,0,1,0,1,0,1,0,1,-0.025533524,0.843987077357304,-0.059196309,0.464431108112136,0.213313008081771,0.118814669528176,-0.006431954,0.951536208327044,0,1,0,1,0,1,1
GCST90001969.tsv_cleaned,immune cell,3,0.164093235772755,0.0294773109505626,0,1,-0.083013948,0.0984798365444569,-0.096294184,0.100534969387697,-0.208768854,0.0846407100737024,0.013637534961528,0.917964094009105,-0.084753038,0.293769968991007,0.127942697764839,0.262910620622694,-0.031983627,0.74268383653879,-0.141814548,0.0396672676994011,0.0421447025149415,0.752776401708783,0.433869220115126,0.549832608926206,0.0396672676994011
GCST90001970.tsv_cleaned,immune cell,3,0.0111698297381442,0.900007300277557,0,1,-0.028765003,0.297283896484695,-0.008559739,0.8329381958494,-0.020028816,0.860035203746789,-0.055764463,0.672843983934712,0.0118541609943207,0.916827625342266,0.0668968270903656,0.565361857017675,0.134967387526118,0.157273896462406,-0.079766613,0.136347545307008,-0.026239756,0.706742496996702,-0.483333418,0.249702385794089,1
GCST90001971.tsv_cleaned,immune cell,3,0.0439864556467324,0.525408378944961,0,1,0,1,0,1,0,1,-0.082265596,0.544384861838949,-0.141348469,0.0568147758754689,0.101679349856334,0.333219227371504,-0.052388793,0.533949524051411,0,1,0,1,0,1,1
GCST90001972.tsv_cleaned,immune cell,3,0.0148405853168488,0.832862278261194,0.0893611936692766,0.217756401520024,0,1,0,1,0,1,-0.073331392,0.567296104869614,-0.120279871,0.110457983547458,0.0580618152229512,0.586404310252886,-0.057940597,0.476301378879686,0,1,0,1,0,1,1
GCST90001973.tsv_cleaned,immune cell,3,0.0335377451919829,0.640359546894193,0.0957818595733388,0.193309590568165,0.127906569502785,0.0298759791826376,0.0726129403637884,0.478137707087894,0.383886031610958,0.0982115845246512,-0.062959351,0.656442569159429,-0.173979454,0.0232130279890351,0.0509522190253699,0.638866016341708,-0.059457096,0.474204465801772,0.0372902929089653,0.769523714399373,0.222471700557204,0.0382381258851891,0,1,0.0298759791826376
GCST90001974.tsv_cleaned,immune cell,3,0.0166266022240884,0.801136345199179,0.0647010921028816,0.344704913068927,0,1,0,1,0,1,-0.126417747,0.216136831824065,-0.124419324,0.104579464772824,0.0639108064130492,0.550293754107674,0.0201997409917656,0.792056623797073,0,1,0,1,0,1,1
GCST90001975.tsv_cleaned,immune cell,3,0.018598629929907,0.799379209661381,-0.00992479,0.897485153977809,0,1,0,1,0,1,-0.083348012,0.465135188527949,-0.125502636,0.113097269905862,-0.089697728,0.423261070390709,0.192909467358546,0.0236524977560732,0,1,0,1,0,1,1
GCST90001976.tsv_cleaned,immune cell,3,0.12181646753153,0.0955498855402794,0,1,-0.059847312,0.352575337015354,-0.171187399,0.114791614098024,-0.143433236,0.521669062925821,-0.051078945,0.676904393385423,-0.047854465,0.543953077436162,0.0381441900723958,0.755617337207712,0.0369462979258311,0.663917472120055,-0.122250597,0.338052254830976,0.218848961603371,0.331524664544748,-0.889311635,0.0203137086715723,0.0203137086715723
GCST90001977.tsv_cleaned,immune cell,3,0.0074552159065808,0.917679059467545,0.0609552799693813,0.511196849254609,0,1,0,1,0,1,-0.187281441,0.101128477896577,-0.047219705,0.546950645670514,-0.008295733,0.94033687493317,0.117826295647688,0.162493552335988,0,1,0,1,0,1,1
GCST90001978.tsv_cleaned,immune cell,3,0.0393776383964947,0.58397478237163,-0.011293808,0.906166707142745,0,1,0,1,0,1,0.0237889710271037,0.833187935649638,-0.171376025,0.0286056918066,-0.056921226,0.607408907953331,0.251453539382375,0.0028232201878625,0,1,0,1,0,1,1
GCST90001979.tsv_cleaned,immune cell,3,0.0722229642817214,0.386236156198094,0.0483891174312625,0.498870667733299,-0.024831355,0.34980746424341,0.001068547894806,0.978653238613257,-0.058840545,0.310768206006049,0.202013241267512,0.0800331786676167,0.0097199839713735,0.898471005433824,0.0074868645051141,0.944482423503881,0.0943396793001324,0.242950987068424,0.0004058898748857,0.987945065319119,-0.038860382,0.230011248796353,0.270013166103869,0.148276077852446,1
GCST90001980.tsv_cleaned,immune cell,3,0.165818693960756,0.0765531805538774,0.0466030015548127,0.519756692784271,-0.009418283,0.489871534766027,0.0121481072580576,0.594700872820554,-0.006753559,0.886743355628591,0.0710937945705587,0.511338465526183,-0.006041303,0.936972297226631,0.138501996219207,0.194350322467959,-0.027275335,0.735440461922876,-0.033391347,0.215827124574238,-0.041583791,0.407776880074012,0.92188079628556,0.0144635868506643,0.0144635868506643
GCST90001981.tsv_cleaned,immune cell,3,0.104201348547432,0.162690618680762,0.0181560616683658,0.803086876050446,-0.004912929,0.697257214815579,0.0132610634849307,0.530340758607511,-0.010727949,0.807004786240425,-0.03991606,0.712928874476013,-0.072664675,0.387130640861489,0.0179942376796271,0.86635876581394,0.0372896294759505,0.644852417716618,-0.023217521,0.556409938378654,-0.030571582,0.310019198526095,0.791538604657855,0.004047690098164,0.004047690098164
GCST90001982.tsv_cleaned,immune cell,3,-0.090040273,0.220660159307876,0,1,0,1,0,1,0,1,-0.032699793,0.760648644274994,-0.033613279,0.691599201832097,-0.00151092,0.989829496405249,-0.034015115,0.711061690372657,0,1,0,1,0,1,1
GCST90001983.tsv_cleaned,immune cell,3,-0.037850904,0.608018296003122,0,1,0.0637605031079121,0.690812601069049,0.111787360300672,0.408635859015609,0.0203224979606481,0.892535492272351,0.120950954282367,0.256206953894948,-0.08997349,0.230562757279736,-0.07550117,0.558067845004513,0.0006115544340122,0.995199722971122,-0.072085793,0.67030310941195,0.0840480938235992,0.781465727997963,0,1,1
GCST90001984.tsv_cleaned,immune cell,3,0.130070315179962,0.173723270698571,0,1,-0.021647657,0.157492277792123,-0.043782482,0.111524509763538,-0.130386927,0.0480936546654099,0.18502012774759,0.0866944985429831,0.0814201236091032,0.368475104391389,-0.161798134,0.194923525848851,-0.030724827,0.703004882930853,-0.050477389,0.13210046730162,-0.048485717,0.139405300909807,0.293578945560277,0.210554607235551,0.0480936546654099
GCST90001985.tsv_cleaned,immune cell,3,0.128458137213528,0.125065673,0.0014064868568672,0.986244746182734,-0.007857607,0.585945476221083,0.0153480911848761,0.472938243773093,-0.026114592,0.644038560336013,0.107337206781483,0.324783068692932,0.0171393580334613,0.823628066145903,0.160976161056593,0.133924475013193,0.0411472414120656,0.622068699156164,-0.036444096,0.131427478046039,-0.033703702,0.247378248922975,0.91112982101731,0.0405594212604771,0.0405594212604771
GCST90001986.tsv_cleaned,immune cell,3,-0.065811796,0.376316578020441,0.049713592932454,0.504113787472304,0,1,0,1,0,1,0.122928155235193,0.244703605993069,-0.003820003,0.959593865333696,-0.013159689,0.913601986675935,-0.045031631,0.671113989907442,0,1,0,1,0,1,1
GCST90001987.tsv_cleaned,immune cell,3,0.0221101545803162,0.779610575499566,0,1,0.012837260654031,0.255695322691727,0.0119121370773998,0.527922585818145,0.0284345007710855,0.468483265972873,0.141681735716799,0.191894141420681,-0.06154193,0.420789378856951,0.0072606917661222,0.945795566931512,-0.074097807,0.360306597047403,0.0079328229316122,0.782212543857826,0.0195026294882801,0.549811098271865,1.20369711679107,0.0004978329590725,0.0004978329590725
GCST90001988.tsv_cleaned,immune cell,3,0.154770214744148,0.0999388708928893,0.0186244226218505,0.798967273345862,0.0464777120908582,0.0053382007606006,0.0351450999646139,0.506682156428745,0.0989714666324113,0.0858486020435397,0.201104538923397,0.066138460037084,0.132968218397278,0.0846998277873572,-0.040707747,0.705456849253994,-0.20442862,0.0540139887310776,0.0315463382783431,0.467496346034733,-0.021801963,0.562119652977746,-0.07498784,0.654447407438739,0.0053382007606006
GCST90001989.tsv_cleaned,immune cell,3,0.0563899169447287,0.457290972164009,-0.041620681,0.567881771753313,-0.010129078,0.399487730140901,0.0007842585974304,0.970889995641563,-0.020791222,0.693860273213816,-0.008514164,0.942796855953952,-0.01260123,0.869765842006252,0.0849458547397056,0.428884031984972,0.0774202574570388,0.341643811218306,-0.015956464,0.509260235629495,-0.02145279,0.444137189522209,0.086938174675668,0.845611492976149,1
GCST90001990.tsv_cleaned,immune cell,3,-0.007392586,0.921942878461122,-0.036406725,0.615380847360437,0.098275978626941,0.0643203361947964,0.119920700426888,0.176718246169355,0.073974344633988,0.688384011723568,0.13459702003087,0.213280894425495,-0.031748515,0.676898827315546,-0.101453102,0.416721653143958,0.0206111134081136,0.810306002667482,0.188823012618047,0.119813948982532,0.0918833195576917,0.471142278118203,0,1,1
GCST90001991.tsv_cleaned,immune cell,3,0.160286416699634,0.0873452785934116,0.0085731135398585,0.906851897029558,0.047883828946502,0.0053944649239756,0.0359689185170333,0.509101664995996,0.101907700893157,0.0860399041690547,0.209814471151403,0.0556392852263348,0.124654295217853,0.106696923871147,-0.023102747,0.830463955151689,-0.182481768,0.0842259670395185,0.0323100960761847,0.470346917663025,-0.022571004,0.559947649984716,-0.073176425,0.661657908991672,0.0053944649239756
GCST90001992.tsv_cleaned,immune cell,3,-0.067275963,0.327002887881287,0,1,0.142303286997155,0.0316523613210804,0.0878457809045337,0.432634241959323,0.0797183963308719,0.730196219414038,-0.06056631,0.567982319536868,-0.072752591,0.330462471453666,-0.060701326,0.561865228051595,-0.017074238,0.828891576660004,0.192838638987344,0.330245860248904,0.172552581688749,0.274931183589645,0,1,0.0316523613210804
GCST90001993.tsv_cleaned,immune cell,3,-0.073736749,0.373010029097953,0.0493301275486604,0.490940562277605,0,1,0,1,0,1,0.148762494521056,0.16466173091255,-0.00583859,0.938395574369819,-0.064119816,0.620771789108043,-0.034923828,0.66485006793229,0,1,0,1,0,1,1
GCST90001994.tsv_cleaned,immune cell,3,-0.051135466,0.466217164011427,0.123365658007501,0.152402072892052,0.0577694930017752,0.0862783642207682,0.0327976783234556,0.562418883104605,0.0092103376720052,0.937391174238123,-0.006196736,0.954030276464448,0.0002708341176668,0.997720429022604,-0.101710269,0.336933519512123,-0.009880808,0.904429312661462,0.121012059815474,0.354033186970563,0.0613247711276195,0.448146824933219,0,1,1
