Row_Name,PhecodeString,coef,lower_CI,upper_CI,pvalue,PhecodeCategory
EGFR,Liking for lager,0.321129513,0.115187233,0.527071793,0.002244731,Food liking
GHRL,Liking for lager,0.139167852,0.097649572,0.180686133,5.18E-11,Food liking
GDF15,Liking for lamb,-0.003005884,-0.088049527,0.082037758,0.944771224,Food liking
LGALS4,Liking for lamb,-0.183079405,-0.246052768,-0.120106042,1.23E-08,Food liking
APOM,Liking for lamb,-0.018499853,-0.139102427,0.102102721,0.763685546,Food liking
EGFR,Liking for lamb,0.719241734,0.51629171,0.922191757,3.88E-12,Food liking
GHRL,Liking for lamb,-0.019099346,-0.060109041,0.021910349,0.361354825,Food liking
GDF15,Liking for lemons,-0.108570757,-0.172224947,-0.044916568,8.30E-04,Food liking
LGALS4,Liking for lemons,-0.107808307,-0.154921067,-0.060695548,7.34E-06,Food liking
APOM,Liking for lemons,0.209222478,0.118925077,0.29951988,5.63E-06,Food liking
EGFR,Liking for lemons,0.085768977,-0.066274575,0.237812529,0.268900389,Food liking
GHRL,Liking for lemons,0.053389471,0.022734196,0.084044746,6.43E-04,Food liking
GDF15,Liking for lentils/beans,-0.169508606,-0.233164552,-0.105852659,1.82E-07,Food liking
LGALS4,Liking for lentils/beans,-0.012424108,-0.059649878,0.034801661,0.606122278,Food liking
APOM,Liking for lentils/beans,0.11149662,0.02097523,0.20201801,0.015782992,Food liking
EGFR,Liking for lentils/beans,0.090899663,-0.061183858,0.242983185,0.241428068,Food liking
GHRL,Liking for lentils/beans,0.06745411,0.036726023,0.098182197,1.70E-05,Food liking
GDF15,Liking for liver,-0.040380113,-0.136968311,0.056208086,0.412573467,Food liking
LGALS4,Liking for liver,-0.153562052,-0.225083251,-0.082040853,2.59E-05,Food liking
APOM,Liking for liver,0.047789935,-0.08918223,0.184762099,0.494087089,Food liking
EGFR,Liking for liver,1.067889175,0.837529379,1.298248972,1.13E-19,Food liking
GHRL,Liking for liver,0.027562908,-0.018995582,0.074121398,0.245937472,Food liking
GDF15,Liking for mackerel,-0.327916082,-0.416952325,-0.238879839,5.46E-13,Food liking
LGALS4,Liking for mackerel,-0.261228862,-0.327204258,-0.195253465,8.90E-15,Food liking
APOM,Liking for mackerel,0.344166002,0.217650152,0.470681853,9.84E-08,Food liking
EGFR,Liking for mackerel,0.972227323,0.75970891,1.184745736,3.35E-19,Food liking
GHRL,Liking for mackerel,0.067733472,0.024740722,0.110726222,0.002019102,Food liking
GDF15,Liking for marzipan,0.058952758,-0.033383611,0.151289127,0.210821824,Food liking
LGALS4,Liking for marzipan,-0.029523386,-0.097947074,0.038900301,0.397740389,Food liking
APOM,Liking for marzipan,-0.236837599,-0.367903827,-0.105771371,3.99E-04,Food liking
EGFR,Liking for marzipan,-0.557983359,-0.778361837,-0.33760488,7.02E-07,Food liking
GHRL,Liking for marzipan,0.003603143,-0.040929978,0.048136265,0.874002072,Food liking
GDF15,Liking for mayonnaise,0.037594109,-0.038261774,0.113449993,0.331383401,Food liking
LGALS4,Liking for mayonnaise,-0.075909509,-0.132065633,-0.019753384,0.008070417,Food liking
APOM,Liking for mayonnaise,0.130358974,0.022784938,0.23793301,0.017554434,Food liking
EGFR,Liking for mayonnaise,0.162878381,-0.018260403,0.344017164,0.078021108,Food liking
GHRL,Liking for mayonnaise,0.017562402,-0.018991519,0.054116324,0.346374734,Food liking
GDF15,Liking for melon,-0.006450737,-0.063234621,0.050333148,0.823806523,Food liking
LGALS4,Liking for melon,-0.009057004,-0.051093719,0.032979712,0.672823206,Food liking
APOM,Liking for melon,-0.093658771,-0.174361817,-0.012955725,0.02294085,Food liking
EGFR,Liking for melon,0.047038157,-0.088552262,0.182628576,0.496552073,Food liking
GHRL,Liking for melon,-0.017573955,-0.045016597,0.009868686,0.209444347,Food liking
GDF15,Liking for milk chocolate,0.050226181,-0.02485094,0.125303303,0.189804597,Food liking
LGALS4,Liking for milk chocolate,-0.046535143,-0.102266537,0.00919625,0.10174163,Food liking
APOM,Liking for milk chocolate,-0.388880648,-0.495202359,-0.282558937,7.86E-13,Food liking
EGFR,Liking for milk chocolate,-0.509505235,-0.68861965,-0.330390819,2.51E-08,Food liking
GHRL,Liking for milk chocolate,-0.109550347,-0.145698101,-0.073402593,2.90E-09,Food liking
GDF15,Liking for mushrooms,-0.070440117,-0.131099294,-0.009780941,0.022857472,Food liking
LGALS4,Liking for mushrooms,-0.037574689,-0.082484938,0.00733556,0.101058213,Food liking
APOM,Liking for mushrooms,0.068328961,-0.017742476,0.154400399,0.119738635,Food liking
EGFR,Liking for mushrooms,0.381083463,0.236359548,0.525807378,2.48E-07,Food liking
GHRL,Liking for mushrooms,0.023909532,-0.005285983,0.053105047,0.108488176,Food liking
GDF15,Liking for onions,0.038001577,-0.019720558,0.095723712,0.196945349,Food liking
LGALS4,Liking for onions,0.018725176,-0.024050664,0.061501016,0.390916521,Food liking
APOM,Liking for onions,0.125950538,0.044212152,0.207688924,0.002530323,Food liking
EGFR,Liking for onions,0.203681903,0.065871699,0.341492106,0.003774226,Food liking
GHRL,Liking for onions,0.032786407,0.004981598,0.060591216,0.020837354,Food liking
GDF15,Liking for orange juice,-0.001327103,-0.070258887,0.06760468,0.96990014,Food liking
LGALS4,Liking for orange juice,-0.043967901,-0.095099985,0.007164182,0.091937818,Food liking
APOM,Liking for orange juice,-0.090063804,-0.187860729,0.007733121,0.071093586,Food liking
EGFR,Liking for orange juice,-0.312826936,-0.477348632,-0.14830524,1.95E-04,Food liking
GHRL,Liking for orange juice,-0.045521916,-0.078703857,-0.012339975,0.007176279,Food liking
GDF15,Liking for oranges,-0.105956836,-0.164042592,-0.047871081,3.51E-04,Food liking
LGALS4,Liking for oranges,-0.034800246,-0.07783187,0.008231378,0.112972373,Food liking
APOM,Liking for oranges,-0.092255502,-0.174623284,-0.00988772,0.028158426,Food liking
EGFR,Liking for oranges,0.081634221,-0.057049763,0.220318204,0.248636706,Food liking
GHRL,Liking for oranges,-0.025409058,-0.053384418,0.002566302,0.075064962,Food liking
GDF15,Liking for pasta,-0.139630188,-0.198876586,-0.080383791,3.88E-06,Food liking
LGALS4,Liking for pasta,-0.099332614,-0.14326671,-0.055398517,9.42E-06,Food liking
APOM,Liking for pasta,0.204205376,0.120078557,0.288332195,1.97E-06,Food liking
EGFR,Liking for pasta,0.206630364,0.065089469,0.34817126,0.004224032,Food liking
GHRL,Liking for pasta,0.033142519,0.004594581,0.061690456,0.022893026,Food liking
GDF15,Liking for pears,-0.002499826,-0.06246578,0.057466127,0.9348815,Food liking
LGALS4,Liking for pears,-0.008389383,-0.052823927,0.036045161,0.711351394,Food liking
APOM,Liking for pears,-0.061154287,-0.14631153,0.024002956,0.159291202,Food liking
EGFR,Liking for pears,-0.087685486,-0.230870855,0.055499883,0.230051642,Food liking
GHRL,Liking for pears,-0.040794694,-0.069746307,-0.011843082,0.005755539,Food liking
GDF15,Liking for pizza,-0.035541404,-0.103296766,0.032213959,0.303912059,Food liking
LGALS4,Liking for pizza,-0.073606582,-0.123759209,-0.023453956,0.004025168,Food liking
APOM,Liking for pizza,-0.02465205,-0.120850386,0.071546286,0.615486583,Food liking
EGFR,Liking for pizza,-0.144277612,-0.306106079,0.017550855,0.080584563,Food liking
GHRL,Liking for pizza,0.013767596,-0.018912487,0.046447678,0.408984163,Food liking
GDF15,Liking for plain yogurt,-0.341177629,-0.419182081,-0.263173176,1.09E-17,Food liking
LGALS4,Liking for plain yogurt,-0.092786857,-0.150688578,-0.034885136,0.001687418,Food liking
APOM,Liking for plain yogurt,0.183497591,0.072468798,0.294526384,0.001200615,Food liking
EGFR,Liking for plain yogurt,0.510719247,0.324191311,0.697247184,8.13E-08,Food liking
GHRL,Liking for plain yogurt,0.102218278,0.06452839,0.139908167,1.08E-07,Food liking
GDF15,Liking for plums,-0.099516498,-0.157753146,-0.041279851,8.12E-04,Food liking
LGALS4,Liking for plums,-0.014764773,-0.057798502,0.028268956,0.501299895,Food liking
APOM,Liking for plums,-0.068275486,-0.150709404,0.014158433,0.104535843,Food liking
EGFR,Liking for plums,0.055555853,-0.083270467,0.194382172,0.432848746,Food liking
GHRL,Liking for plums,0.012710282,-0.015329346,0.040749909,0.374312503,Food liking
GDF15,Liking for pollock,-0.14414386,-0.24816312,-0.040124601,0.006613609,Food liking
LGALS4,Liking for pollock,-0.135392314,-0.212495247,-0.058289382,5.79E-04,Food liking
APOM,Liking for pollock,0.337753232,0.190186138,0.485320325,7.30E-06,Food liking
EGFR,Liking for pollock,0.57626388,0.327865659,0.8246621,5.48E-06,Food liking
GHRL,Liking for pollock,0.056874759,0.006771806,0.106977713,0.026102185,Food liking
GDF15,Liking for pork chop,0.079425361,-0.003317885,0.162168606,0.05993689,Food liking
LGALS4,Liking for pork chop,-0.087057103,-0.148403871,-0.025710335,0.005418317,Food liking
APOM,Liking for pork chop,-0.066750169,-0.18419826,0.050697923,0.265327509,Food liking
EGFR,Liking for pork chop,0.778716029,0.581277384,0.976154675,1.13E-14,Food liking
GHRL,Liking for pork chop,-0.020487711,-0.060419672,0.01944425,0.314626147,Food liking
GDF15,Liking for porridge,-0.119239359,-0.196860014,-0.041618705,0.00260858,Food liking
LGALS4,Liking for porridge,-0.024595625,-0.082039931,0.03284868,0.401375009,Food liking
APOM,Liking for porridge,-0.246811781,-0.35686026,-0.136763302,1.11E-05,Food liking
EGFR,Liking for porridge,0.186271232,8.69E-04,0.371673055,0.048950069,Food liking
GHRL,Liking for porridge,-0.0502778,-0.087715033,-0.012840566,0.008490201,Food liking
GDF15,Liking for potato crisps,0.063401106,-0.003039972,0.129842185,0.061459603,Food liking
LGALS4,Liking for potato crisps,0.026236301,-0.022984952,0.075457553,0.29616818,Food liking
APOM,Liking for potato crisps,-0.023236746,-0.117381879,0.070908386,0.628565431,Food liking
EGFR,Liking for potato crisps,-0.339533366,-0.498095658,-0.180971075,2.72E-05,Food liking
GHRL,Liking for potato crisps,-0.044027339,-0.076067324,-0.011987354,0.007082114,Food liking
GDF15,Liking for potatoes,0.040211696,-0.010118081,0.090541474,0.117379301,Food liking
LGALS4,Liking for potatoes,-0.001965768,-0.039291983,0.035360447,0.91778901,Food liking
APOM,Liking for potatoes,0.015095205,-0.0564116,0.08660201,0.679060805,Food liking
EGFR,Liking for potatoes,-0.196664089,-0.316820577,-0.076507601,0.001339158,Food liking
GHRL,Liking for potatoes,-0.028772389,-0.053059822,-0.004484955,0.020249484,Food liking
GDF15,Liking for prawns,-0.098281337,-0.189610054,-0.006952619,0.034943133,Food liking
LGALS4,Liking for prawns,-0.162218376,-0.22981225,-0.094624502,2.57E-06,Food liking
APOM,Liking for prawns,0.307581467,0.178013018,0.437149917,3.30E-06,Food liking
EGFR,Liking for prawns,1.015510513,0.797754917,1.233266109,6.85E-20,Food liking
GHRL,Liking for prawns,0.058994563,0.014973372,0.103015753,0.008630748,Food liking
GDF15,Liking for raw carrots,-0.124368053,-0.189974423,-0.058761682,2.03E-04,Food liking
LGALS4,Liking for raw carrots,-0.010628287,-0.059222827,0.037966253,0.668167834,Food liking
APOM,Liking for raw carrots,0.053597294,-0.039539904,0.146734492,0.259379887,Food liking
EGFR,Liking for raw carrots,0.151981567,-0.004732567,0.308695701,0.057346797,Food liking
GHRL,Liking for raw carrots,0.023657739,-0.007998353,0.055313831,0.143005724,Food liking
GDF15,Liking for red meat,0.090549457,0.012582359,0.168516556,0.022841535,Food liking
LGALS4,Liking for red meat,-0.10581818,-0.163620451,-0.048015909,3.34E-04,Food liking
APOM,Liking for red meat,-0.085572295,-0.19619749,0.0250529,0.12951179,Food liking
EGFR,Liking for red meat,0.71719013,0.531148075,0.903232186,4.36E-14,Food liking
GHRL,Liking for red meat,-0.03192362,-0.069532422,0.005685182,0.096192743,Food liking
GDF15,Liking for red wine,-0.534339573,-0.627004224,-0.441674923,1.60E-29,Food liking
LGALS4,Liking for red wine,-0.309357074,-0.378024472,-0.240689676,1.14E-18,Food liking
APOM,Liking for red wine,1.014823692,0.883621598,1.146025785,1.33E-51,Food liking
EGFR,Liking for red wine,0.565771378,0.343661478,0.787881279,6.01E-07,Food liking
GHRL,Liking for red wine,0.294968149,0.250309388,0.33962691,3.66E-38,Food liking
GDF15,Liking for regular (non-diet) fizzy drinks,0.137193383,0.065146955,0.20923981,1.90E-04,Food liking
LGALS4,Liking for regular (non-diet) fizzy drinks,-0.059193497,-0.112592694,-0.005794299,0.029820277,Food liking
APOM,Liking for regular (non-diet) fizzy drinks,-0.211737001,-0.313981542,-0.10949246,4.95E-05,Food liking
EGFR,Liking for regular (non-diet) fizzy drinks,-0.23449315,-0.406486188,-0.062500111,0.007542333,Food liking
GHRL,Liking for regular (non-diet) fizzy drinks,-0.072450632,-0.10714809,-0.037753174,4.28E-05,Food liking
GDF15,Liking for roast chicken,0.013208354,-0.056164239,0.082580947,0.709024803,Food liking
LGALS4,Liking for roast chicken,-0.124796743,-0.176222293,-0.073371193,1.99E-06,Food liking
APOM,Liking for roast chicken,-0.123564783,-0.221984191,-0.025145375,0.013874996,Food liking
EGFR,Liking for roast chicken,0.773117348,0.607744433,0.938490263,5.57E-20,Food liking
GHRL,Liking for roast chicken,-0.030330369,-0.063790867,0.003130128,0.075648103,Food liking
GDF15,Liking for salad dressing,0.021652099,-0.051979512,0.095283711,0.564387824,Food liking
LGALS4,Liking for salad dressing,-0.044074363,-0.098644755,0.010496028,0.113441818,Food liking
APOM,Liking for salad dressing,0.133941088,0.029491125,0.238391051,0.011967376,Food liking
EGFR,Liking for salad dressing,0.120238927,-0.055619318,0.296097172,0.180235923,Food liking
GHRL,Liking for salad dressing,0.037240766,0.00176202,0.072719513,0.039671052,Food liking
GDF15,Liking for salad leaves,-0.153126797,-0.208948582,-0.097305011,7.69E-08,Food liking
LGALS4,Liking for salad leaves,-0.032067819,-0.073525572,0.009389934,0.129525413,Food liking
APOM,Liking for salad leaves,0.117819362,0.038610874,0.19702785,0.003556988,Food liking
EGFR,Liking for salad leaves,0.234157609,0.100799841,0.367515377,5.80E-04,Food liking
GHRL,Liking for salad leaves,0.061851465,0.034899971,0.088802959,6.90E-06,Food liking
GDF15,Liking for salami,0.027138904,-0.060456099,0.114733907,0.543698422,Food liking
LGALS4,Liking for salami,-0.13151673,-0.19641482,-0.06661864,7.16E-05,Food liking
APOM,Liking for salami,0.25654128,0.132333493,0.380749067,5.18E-05,Food liking
EGFR,Liking for salami,0.670224628,0.46108873,0.879360527,3.44E-10,Food liking
GHRL,Liking for salami,0.05068229,0.008446273,0.092918306,0.018687611,Food liking
GDF15,Liking for salmon,-0.335411619,-0.409005715,-0.261817523,4.54E-19,Food liking
LGALS4,Liking for salmon,-0.220084588,-0.274734408,-0.165434769,3.11E-15,Food liking
APOM,Liking for salmon,0.158564772,0.05391114,0.263218405,0.002985548,Food liking
EGFR,Liking for salmon,0.692257976,0.516343193,0.868172759,1.29E-14,Food liking
GHRL,Liking for salmon,0.03580919,2.70E-04,0.071348394,0.048299698,Food liking
GDF15,Liking for salty foods,0.088350329,0.01118093,0.165519729,0.024847964,Food liking
LGALS4,Liking for salty foods,0.042133647,-0.015040696,0.09930799,0.148654256,Food liking
APOM,Liking for salty foods,0.093509512,-0.015885899,0.202904924,0.093883096,Food liking
EGFR,Liking for salty foods,-0.337272629,-0.521487886,-0.153057373,3.34E-04,Food liking
GHRL,Liking for salty foods,0.038844412,0.001622523,0.076066302,0.040829621,Food liking
GDF15,Liking for salty pretzels,0.014289672,-0.067724871,0.096304215,0.7327377,Food liking
LGALS4,Liking for salty pretzels,-0.028169002,-0.088976016,0.032638013,0.363912176,Food liking
APOM,Liking for salty pretzels,0.146686333,0.030239628,0.263133038,0.013560384,Food liking
EGFR,Liking for salty pretzels,-0.016702916,-0.212510642,0.17910481,0.867222283,Food liking
GHRL,Liking for salty pretzels,0.066925914,0.027369362,0.106482466,9.15E-04,Food liking
GDF15,Liking for sardines,-0.255457211,-0.344828302,-0.16608612,2.14E-08,Food liking
LGALS4,Liking for sardines,-0.225028498,-0.291360837,-0.158696159,3.03E-11,Food liking
APOM,Liking for sardines,0.314838678,0.187901805,0.441775552,1.18E-06,Food liking
EGFR,Liking for sardines,0.908587053,0.695302281,1.121871826,7.34E-17,Food liking
GHRL,Liking for sardines,0.064863941,0.021760639,0.107967244,0.003187419,Food liking
GDF15,Liking for sausages (meat),0.149170836,0.070217933,0.228123739,2.14E-04,Food liking
LGALS4,Liking for sausages (meat),-0.105357992,-0.163889381,-0.046826603,4.20E-04,Food liking
APOM,Liking for sausages (meat),-0.114437125,-0.226552874,-0.002321376,0.045456063,Food liking
EGFR,Liking for sausages (meat),0.439547574,0.250868841,0.628226307,5.00E-06,Food liking
GHRL,Liking for sausages (meat),-0.055955452,-0.094070209,-0.017840696,0.004014532,Food liking
GDF15,Liking for savoury biscuits,0.022787625,-0.035719353,0.081294603,0.445247797,Food liking
LGALS4,Liking for savoury biscuits,-0.030296165,-0.073634063,0.013041733,0.170656977,Food liking
APOM,Liking for savoury biscuits,-0.02632899,-0.109340222,0.056682241,0.534180177,Food liking
EGFR,Liking for savoury biscuits,-0.287765261,-0.427436918,-0.148093605,5.41E-05,Food liking
GHRL,Liking for savoury biscuits,0.003406174,-0.024854612,0.03166696,0.813258675,Food liking
GDF15,Liking for shellfish (other than prawns),-0.191955041,-0.29433932,-0.089570763,2.39E-04,Food liking
LGALS4,Liking for shellfish (other than prawns),-0.185635712,-0.261459694,-0.109811731,1.61E-06,Food liking
APOM,Liking for shellfish (other than prawns),0.511930832,0.36669588,0.657165785,5.06E-12,Food liking
EGFR,Liking for shellfish (other than prawns),1.012873233,0.768626031,1.257120436,4.64E-16,Food liking
GHRL,Liking for shellfish (other than prawns),0.090735727,0.041375519,0.140095936,3.16E-04,Food liking
GDF15,Liking for skimmed milk,-0.02671302,-0.116803821,0.063377781,0.561144227,Food liking
LGALS4,Liking for skimmed milk,0.065580692,-0.001208513,0.132369898,0.054307376,Food liking
APOM,Liking for skimmed milk,-0.281380105,-0.409261096,-0.153499114,1.62E-05,Food liking
EGFR,Liking for skimmed milk,0.390409658,0.17531173,0.605507586,3.75E-04,Food liking
